# L = 35  N = 1102  MCS =150000  ro* = 0.899592  T* = 0.7
# Seed = 1589573559
# x		  y		  U
# c = 1766.06
33.912791	34.544930	-5.963215e+00
2.053012	33.550882	-9.196722e+00
34.142434	0.578867	1.312314e+03
34.593114	0.702191	9.923397e+04
34.621804	1.200477	2.342047e+05
34.304367	1.656786	1.216140e+04
34.765916	1.629253	2.716459e+05
33.413337	2.154869	-6.531217e+00
34.747997	2.374793	1.185765e+06
34.471277	2.632532	4.582389e+04
34.661854	2.996435	3.157636e+05
33.962033	3.221317	5.630404e+02
34.257925	3.682759	1.254235e+04
34.624573	3.813135	7.234293e+05
34.587018	4.231767	1.174742e+05
34.868764	4.462600	2.468462e+06
34.738135	4.801177	7.689527e+05
34.921811	5.109221	4.362031e+06
34.781509	5.407222	1.467250e+06
34.811467	5.776108	1.850765e+06
34.563234	6.054655	1.796573e+05
34.365960	6.463768	1.699696e+04
34.807471	6.520014	2.765397e+05
34.739565	6.984044	5.990383e+05
34.434573	7.231382	1.804160e+04
34.766619	7.469096	4.587681e+05
34.427483	7.745733	5.213436e+04
34.751709	8.077145	2.982649e+05
34.452403	8.395961	3.480458e+04
34.527780	8.922848	5.148907e+04
34.134093	9.202857	5.440216e+02
34.452607	9.676725	8.314777e+03
33.900237	9.964520	6.136550e+01
34.792652	10.152991	2.932566e+04
0.924210	33.655689	-7.181728e+00
34.888057	33.878884	-6.366040e+00
34.914027	0.324071	6.487169e+04
0.090334	0.694985	6.944553e+05
34.956002	1.068485	1.727611e+06
0.081210	1.399398	2.104139e+06
0.145569	1.737795	3.169713e+06
34.860289	2.008154	9.017072e+05
0.107776	2.374103	3.512765e+06
34.962539	2.711412	1.584947e+06
0.188862	3.008349	5.070397e+06
34.956901	3.241130	2.475347e+06
34.965323	3.589849	1.820847e+06
0.237231	3.863555	4.056044e+06
34.936999	4.081102	1.618775e+06
0.208716	4.440218	4.783931e+06
0.110024	4.792358	3.445414e+06
0.257241	5.116549	6.944624e+06
0.104877	5.430771	6.824698e+06
0.261137	5.718486	8.834881e+06
0.065982	5.993677	7.075645e+06
0.101998	6.315256	6.232495e+06
0.260621	6.609062	8.215101e+06
0.073067	6.875428	4.950311e+06
0.046525	7.209897	4.056532e+06
0.165218	7.517912	7.880002e+06
34.947118	7.771993	2.706882e+06
0.151078	8.114507	2.585933e+06
34.939638	8.429698	1.059938e+06
34.886445	8.811045	1.077794e+06
0.112824	9.132988	1.111208e+06
34.861131	9.417008	1.511120e+05
0.058211	9.845194	4.951349e+05
0.246251	10.508829	3.054420e+03
0.338895	34.294232	4.362268e+03
34.639954	34.619749	3.864414e+02
0.325667	0.190572	4.661814e+05
0.469437	0.722740	1.851037e+06
0.323402	1.065492	2.366252e+06
0.452976	1.410066	4.531752e+06
0.517061	1.747308	4.155301e+06
0.276100	2.064108	3.585857e+06
0.493967	2.399737	6.187576e+06
0.327152	2.679734	6.366279e+06
