# L = 35  N = 980  MCS =150000  ro* = 0.8  T* = 0.7
# Seed = 1589573521
# x		  y		  U
# c = 11924.5
34.670046	34.557422	6.534626e+03
34.579487	0.001237	7.639369e+04
34.458466	0.431982	8.499363e+04
34.663718	0.824008	1.720003e+05
34.796562	1.212819	4.815759e+05
34.178081	1.018853	2.826949e+03
34.626868	1.609392	5.945769e+04
33.797388	3.994920	-1.272704e+01
34.823937	2.461822	6.493084e+05
34.370696	2.632630	6.071474e+03
34.795343	2.865823	6.066912e+05
34.695610	3.262731	6.543253e+05
34.765721	3.617463	1.385752e+06
34.897158	3.909263	8.886413e+06
34.899301	4.223042	4.641271e+06
34.770657	4.524112	2.288257e+06
34.822739	4.869692	3.798337e+06
34.536729	5.051724	3.541932e+04
34.743279	5.480183	2.182701e+05
34.463591	5.836287	8.054201e+04
34.828340	5.975271	1.087350e+06
34.032613	6.438536	1.838448e+02
34.715196	6.607332	5.108864e+05
34.411141	6.850676	5.177057e+04
34.891529	7.244288	1.936272e+06
34.503662	7.356581	5.099955e+04
34.601866	7.844303	1.321259e+05
34.260086	8.150293	2.108172e+04
34.658442	8.313143	3.006845e+05
33.382518	7.412498	-7.499422e+00
34.579471	9.303400	1.529684e+03
33.537790	5.175656	-8.033822e+00
0.090987	33.538242	-5.643310e+00
0.032444	34.804572	1.767498e+05
34.925656	0.449446	3.381740e+05
0.075917	0.801988	9.854096e+05
0.167564	1.148695	2.297911e+06
0.082670	1.512134	1.816861e+06
34.919809	1.842844	1.406282e+06
0.064278	2.189575	2.872127e+06
0.304476	2.397937	9.246587e+06
0.109684	2.688833	3.842965e+06
0.228594	3.041912	2.650456e+06
0.039418	3.336744	2.953536e+06
0.151683	3.649340	6.196199e+06
0.218494	3.970158	1.115460e+07
0.239162	4.274452	1.398508e+07
0.097179	4.540670	8.090189e+06
0.251182	4.827142	4.841312e+06
0.042287	5.139258	3.330610e+06
0.215064	5.418483	7.242184e+06
0.044315	5.715383	4.823215e+06
0.231314	5.981679	5.975747e+06
34.970684	6.311790	1.854861e+06
0.161262	6.596311	4.296646e+06
34.962702	6.887015	2.110503e+06
0.211696	7.190703	6.749127e+06
34.919782	7.605644	1.541409e+06
0.168806	7.890919	2.965368e+06
0.009342	8.204769	2.160568e+06
34.964288	8.626983	3.261378e+05
0.023920	9.059942	9.089530e+04
34.928921	9.840408	3.791339e+03
34.678858	10.391503	1.160191e+00
0.579101	34.745904	1.433255e+05
0.341627	0.054022	1.039949e+06
0.302194	0.435726	1.321029e+06
0.445227	0.782681	2.356231e+06
0.520753	1.148457	4.088163e+06
0.434379	1.505450	3.431410e+06
0.290952	1.822361	2.805787e+06
0.480632	2.094205	5.973886e+06
0.607684	2.399799	1.935921e+07
0.440725	2.689937	1.229948e+07
0.555357	2.983973	1.502001e+07
0.550057	3.288296	7.437978e+06
0.494672	3.606209	8.449438e+06
0.541606	3.926166	1.024201e+07
0.563996	4.233831	1.430109e+07
0.461177	4.540254	9.271801e+06
0.576134	4.833363	1.852784e+07
0.431362	5.113448	9.370104e+06
0.573587	5.391613	1.121738e+07
0.424885	5.684665	8.607268e+06
0.565366	5.982989	9.991352e+06
0.343334	6.291822	6.583399e+06
0.504181	6.584408	9.550225e+06
0.388558	6.899332	3.692358e+06
0.535921	7.236911	7.481567e+06
0.301136	7.543877	2.613273e+06
0.517308	7.874681	4.738349e+06
0.371119	8.265301	1.818278e+06
0.364364	8.664901	8.236727e+05
0.526292	9.024214	1.024526e+06
0.355084	9.379396	6.698367e+04
0.704484	10.275441	4.017518e+01
0.832539	34.377296	1.511318e+04
0.859156	0.015346	2.125461e+06
0.686219	0.357152	1.330943e+06
0.791148	0.699242	3.965961e+06
0.848424	1.054279	6.111316e+06
0.776971	1.407476	4.774729e+06
0.661956	1.753540	5.066235e+06
0.814980	2.058735	6.301216e+06
0.907225	2.375257	1.776750e+07
0.789462	2.681768	1.227837e+07
0.879958	2.970833	2.177274e+07
0.862977	3.274093	1.836669e+07
0.819444	3.582496	1.450535e+07
0.847256	3.893542	1.710329e+07
0.876554	4.218112	1.572565e+07
0.770019	4.530557	1.090120e+07
0.886937	4.821235	2.083800e+07
0.788746	5.101400	1.019977e+07
0.887399	5.415371	1.556309e+07
0.748284	5.717674	1.143915e+07
0.894827	6.012249	1.325966e+07
0.718345	6.287816	8.486462e+06
0.823462	6.591670	1.005099e+07
0.753044	6.905840	4.796642e+06
0.864607	7.224323	7.410045e+06
0.676239	7.560049	4.377504e+06
0.855009	7.866884	7.902101e+06
0.714974	8.179023	5.884015e+06
0.705302	8.526450	2.826579e+06
0.838947	8.857348	2.704133e+06
0.756944	9.348072	4.170881e+05
0.606251	9.799351	5.453601e+04
1.108745	34.747382	1.061909e+05
1.137362	0.202536	5.907961e+06
1.115167	0.540274	5.839791e+06
1.139030	0.858852	9.767734e+06
1.160906	1.180653	1.101606e+07
1.109863	1.496991	1.131471e+07
1.006475	1.799413	1.037432e+07
1.147742	2.087030	1.234816e+07
1.215730	2.400457	2.259493e+07
1.109105	2.687545	1.754502e+07
1.190891	2.986781	2.158820e+07
1.175976	3.289948	1.940222e+07
1.156557	3.591905	1.794470e+07
1.156183	3.895716	2.096648e+07
1.186302	4.210774	1.951849e+07
1.091229	4.512530	8.983851e+06
1.197965	4.823673	1.914510e+07
1.118315	5.131279	1.230168e+07
1.198885	5.430814	2.314980e+07
1.080187	5.705328	1.517523e+07
1.213300	6.004264	1.936397e+07
1.094690	6.297859	8.969324e+06
1.144830	6.625004	1.257556e+07
1.112415	6.936209	6.569650e+06
1.191111	7.253562	1.100140e+07
1.032088	7.561732	5.603838e+06
1.186209	7.881544	8.742947e+06
1.048721	8.223708	4.163019e+06
1.079871	8.588339	2.723843e+06
1.099751	9.089390	3.301783e+06
1.196854	9.423048	3.413215e+05
1.091713	9.821067	5.946940e+04
1.504763	34.385920	9.985745e+03
1.436777	0.042914	3.353330e+06
1.454178	0.422728	4.959378e+06
1.471066	0.755504	8.252467e+06
1.474252	1.074827	1.109306e+07
1.420611	1.408236	8.042871e+06
1.359565	1.747456	7.069704e+06
1.456532	2.056433	1.554185e+07
1.515949	2.367483	1.971764e+07
1.409509	2.669954	1.819432e+07
1.498688	2.979393	2.087474e+07
1.474834	3.281834	2.291771e+07
1.472037	3.583875	2.247654e+07
1.457551	3.886512	2.126547e+07
1.491587	4.219443	2.085234e+07
1.404094	4.504998	1.983942e+07
1.495792	4.794885	2.610986e+07
1.430192	5.090012	1.658548e+07
1.501844	5.398447	2.324172e+07
1.405197	5.705316	1.111324e+07
1.509682	6.014051	2.009389e+07
1.412580	6.304281	1.127656e+07
1.460871	6.626550	1.733329e+07
1.456271	6.933715	8.457748e+06
1.509831	7.262509	1.370288e+07
1.363709	7.561071	7.984538e+06
1.506137	7.859800	1.414494e+07
1.375153	8.171556	1.087380e+07
1.430033	8.477772	6.668409e+06
1.365290	8.791568	5.289184e+06
1.447301	9.117728	3.796273e+06
1.599375	9.682276	5.896942e+04
1.635070	34.744208	1.489074e+06
1.743198	0.195410	5.135726e+06
1.775442	0.549909	6.810820e+06
1.760586	0.889282	9.209662e+06
1.765439	1.214554	1.317890e+07
1.713327	1.528659	1.360809e+07
1.723052	1.830013	1.749857e+07
1.763258	2.126419	1.981206e+07
1.818594	2.423678	2.918782e+07
1.722280	2.716021	2.256029e+07
1.803064	3.001187	2.503782e+07
1.778011	3.303542	2.161072e+07
1.785486	3.606650	2.126640e+07
1.751935	3.911388	2.430308e+07
1.787097	4.206630	2.768127e+07
1.734080	4.519369	1.410096e+07
1.804329	4.807314	2.837134e+07
1.749533	5.104071	2.068496e+07
1.795933	5.402860	3.051868e+07
1.748865	5.677182	2.638688e+07
1.801138	5.960883	2.800883e+07
1.782432	6.260472	1.685581e+07
1.755102	6.562432	1.091060e+07
1.793286	6.850044	2.048298e+07
1.808004	7.144486	1.912834e+07
1.760696	7.478081	8.199941e+06
1.805384	7.809037	1.542046e+07
1.717187	8.124830	7.259803e+06
1.762255	8.455240	6.843725e+06
1.715470	8.820782	3.711795e+06
1.775158	9.206465	3.211633e+06
1.630125	10.156716	1.620142e+03
2.003526	34.698763	5.305574e+05
2.059843	0.077027	3.384699e+06
2.096966	0.422201	6.745870e+06
2.072794	0.742177	8.811396e+06
2.054106	1.069961	1.090385e+07
2.043045	1.400385	9.739783e+06
2.052606	1.737396	7.781643e+06
2.074303	2.074289	1.331447e+07
2.108348	2.394185	2.434113e+07
2.026509	2.705079	1.770976e+07
2.112899	3.001933	2.306784e+07
2.083892	3.297151	2.621344e+07
2.089757	3.599867	2.702828e+07
2.062647	3.901730	1.976682e+07
2.086314	4.206714	2.801092e+07
2.050168	4.502990	2.144826e+07
2.105572	4.797161	2.848861e+07
2.052461	5.095528	2.260512e+07
2.105713	5.394902	2.283656e+07
2.081918	5.701093	1.586785e+07
2.100332	6.014857	2.244781e+07
2.070549	6.326548	2.103377e+07
2.060726	6.637393	1.638328e+07
2.094264	6.967229	1.483564e+07
2.066866	7.315935	1.702263e+07
2.061178	7.619673	1.407748e+07
2.099444	7.931420	1.520217e+07
2.054418	8.234648	7.866046e+06
2.046982	8.638028	5.948736e+06
2.027107	8.987179	6.053744e+06
2.074053	9.361589	1.436890e+06
2.148287	9.945641	3.339336e+04
2.354677	34.837847	1.862858e+06
2.401069	0.199699	3.872458e+06
2.414459	0.564196	7.537740e+06
2.374202	0.873266	1.134808e+07
2.366196	1.193520	1.205882e+07
